budget_fiscal_year,department_name,fund_name,account_name,adopted_budget_amount,total_expenditures,budget_change_amount,budget_transfer_in_amount,budget_transfer_out_amount,total_budget,encumbrance_amount,pre_encumbrance_amount,budget_uncommitted_amount,account_group_name,fund,account,department
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,STREET FURNITURE REVENUE FUND,COUNCIL DIST - 01,0.0,,210141.94,0.0,0.0,210141.94,0.0,0.0,210141.94,,43D,50P01D,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,GOB 2009 CLEAN WATER CLEANUP,PW-SANITATION,0.0,628285.12,643642.12,0.0,0.0,643642.12,0.0,0.0,15357.0,,16T,50P182,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,ENGINEERING SPECIAL SERVICE FD,COUNCIL DISTRICT 14 SIDEWALK REPAIR PROGRAM,0.0,,500000.0,0.0,0.0,500000.0,0.0,0.0,500000.0,SPECIAL,682,50PVDA,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,"WSSRB CONSTRUCTION FUND, SERIES 2017-A (GREEN BONDS)",DAR 03 EAGLE ROCK & LOS FELIZ,3989000.0,1800969.0,0.0,0.0,0.0,3989000.0,2188031.0,0.0,0.0,SPECIAL,75N,50PA3E,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,"WSSRB CONSTRUCTION FUND, SERIES 2017-A (GREEN BONDS)",SSRP P17 CYPRESS & DIVISION,3586000.0,5313524.37,2000000.0,0.0,0.0,5586000.0,246352.21,0.0,26123.42,SPECIAL,75N,50PAFV,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SEWER CAPITAL FUND,REPAYMENT OF STATE REVOLVING FUND LOAN,13605483.0,13605482.44,0.0,0.0,0.0,13605483.0,0.0,0.0,0.56,,761,503000,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,"WSSRB CONSTRUCTION FUND, SERIES 2017-A (GREEN BONDS)",TIWRP AWPF MF SYS PCKG PROC,1355000.0,2075008.1,917824.39,0.0,0.0,2272824.39,0.0,0.0,197816.29,SPECIAL,75N,50PHD5,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SEWER CAPITAL FUND,PP 616 CAHUENGA GENERATOR REPLACEMENT,87000.0,,0.0,0.0,0.0,87000.0,0.0,0.0,87000.0,SPECIAL,761,50PFN5,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,WSRB DEBT SERVICE FD 2005-A,INTEREST EXPENSE,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,W51,508210,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,STORMWATER POLLUTION ABATE FND,NPDES PERMIT COMPLIANCE,385000.0,349750.28,0.0,0.0,0.0,385000.0,0.0,0.0,35249.72,SPECIAL,511,50P554,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SEWER CAPITAL FUND,PP 604 HIGHBURY REHABILITATION,1027000.0,,-1000000.0,0.0,0.0,27000.0,0.0,0.0,27000.0,SPECIAL,761,50PFN4,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SOLID WASTE RESOURCES FUND,SOLID WASTE RESOURCES REVENUE BONDS 2009-B - PRINCIPAL,4930000.0,4930000.0,0.0,0.0,0.0,4930000.0,0.0,0.0,0.0,SPECIAL,508,50PU55,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,"WSRB DEBT SERVICE FUND, REFUNDING SERIES 2015-C",RETIREMENT OF PRINCIPAL,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,W83,508110,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,CITYWIDE RECYCLING TRUST FUND,REBATE AND INCENTIVES,300000.0,266139.06,0.0,0.0,0.0,300000.0,0.0,0.0,33860.94,SPECIAL,46D,50PTRI,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,WSSRB DEBT SERVICE FD 2003-B,RETIREMENT OF PRINCIPAL,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,W47,508110,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,"WSSRB CONSTRUCTION FUND, SERIES 2017-A (GREEN BONDS)",HWRP IPS ODOR CONTROL IMPROVEMENTS,382000.0,,0.0,0.0,0.0,382000.0,0.0,0.0,382000.0,SPECIAL,75N,50PDX7,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,GOB SERIES 2005A FIRE/PARA CON,COUNCIL,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16D,50P128,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,"WSSRB CONSTRUCTION FUND, SERIES 2017-A (GREEN BONDS)",SSRP P01A RIVERSIDE & DORRIS,1325000.0,1958750.0,700000.0,0.0,0.0,2025000.0,0.0,0.0,66250.0,SPECIAL,75N,50PARD,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,CENTRAL LA RECYCLING TRFR STAT,PW-SANITATION,1163058.0,1007040.78,0.0,0.0,0.0,1163058.0,0.0,0.0,156017.22,,47R,50P182,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SPECIAL GAS TAX ST IMPROV,STREET RECONSTRUCTION - 15% VZ - SB1,14064071.0,,-14064071.0,0.0,0.0,0.0,0.0,0.0,0.0,SPECIAL,206,50PKGE,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SPECIAL GAS TAX ST IMPROV,VISION ZERO TRAFFIC SIGNALS,6000000.0,,-6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,SPECIAL,206,50PKTS,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,MICLA LEASE REV COM PAPER NTES,MANCHESTER JR ARTS CENTER/VISION THEATRE IMPROVEMENTS,0.0,394126.28,3700000.0,0.0,0.0,3700000.0,2402770.98,0.0,903102.74,SPECIAL,298,50PTVT,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SOLID WASTE RESOURCES FUND,FIRE STATION # 94,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,508,50P203,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,"WSSRB CONSTRUCTION FUND, SERIES 2017-A (GREEN BONDS)",TIWRP BLOWER PROCUREMENT,1101000.0,1101000.0,0.0,0.0,0.0,1101000.0,0.0,0.0,0.0,SPECIAL,75N,50PHD4,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,GOB SERIES 2006A FIRE/PARA CON,GENERAL SERVICES,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16J,50P140,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,ENGINEERING SPECIAL SERVICE FD,PW-ENGINEERING,0.0,73104.1,294087.56,0.0,0.0,294087.56,0.0,0.0,220983.46,,682,50P178,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SEISMIC BOND REIMB FUND,GENERAL SERVICES,0.0,67571.13,67571.13,0.0,0.0,67571.13,0.0,0.0,0.0,,608,50P140,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,REV CERT OF PARTI SANIT EQ ACQ,EQUIPMENT & OTHER PERIPHERALS,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,509,50KMEP,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SEISMIC BOND REIMB FUND,REIMBURSEMENT OF GENERAL FUND COSTS,0.0,94692.0,94692.0,0.0,0.0,94692.0,0.0,0.0,0.0,,608,50P299,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SPECIAL GAS TAX ST IMPROV,PW-BOARD OFFICE,289375.0,305754.28,17800.0,0.0,0.0,307175.0,0.0,0.0,1420.72,,206,50P174,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,"WSSRB CONSTRUCTION FUND, SERIES 2017-A (GREEN BONDS)",LAG TERTIARY FILTER GUARDRAIL REPLACEMENT,110000.0,,0.0,0.0,0.0,110000.0,0.0,0.0,110000.0,SPECIAL,75N,50PE59,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SEWER OPERATIONS & MAINTENANCE,EMERGENCY MANAGEMENT,51977.0,51977.0,0.0,0.0,0.0,51977.0,0.0,0.0,0.0,,760,50P135,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,VENICE AREA SURP REAL PROPERTY,GENERAL CITY PURPOSES,0.0,50000.0,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,,434,50P156,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,"WSSRB CONSTRUCTION FUND, SERIES 2017-A (GREEN BONDS)",HWRP MAIN SWITCH DGUP AUTOSYNCRHONIZATION,267000.0,63230.77,0.0,0.0,0.0,267000.0,0.0,0.0,203769.23,SPECIAL,75N,50PDV9,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SEISMIC BOND REIMB FUND,PW-CONTRACT ADMINISTRATION,0.0,89220.29,489220.29,0.0,0.0,489220.29,0.0,0.0,400000.0,,608,50PR76,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,"MICLA LEASE, SERIES 2018-B (REAL PROPERTY) ACCOUNTING FUND",BSS RELOCATION DESIGN,0.0,489012.88,489012.88,0.0,0.0,489012.88,0.0,0.0,0.0,,27B,50PRDS,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SPECIAL GAS TAX ST IMPROV,CONCRETE STREETS,2428000.0,,-2428000.0,0.0,0.0,0.0,0.0,0.0,0.0,SPECIAL,206,50PC02,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,ST LIGHTING MAINTENANCE ASSESS,ENERGY CONSERVATION ASSISTANCE LOAN REPAYMENT,268432.0,268432.0,0.0,0.0,0.0,268432.0,0.0,0.0,0.0,SPECIAL,347,50P421,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SEWER CAPITAL FUND,PP 674 190 & VERMONT GNRTR REPL,268000.0,,0.0,0.0,0.0,268000.0,0.0,0.0,268000.0,SPECIAL,761,50PFC2,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SPECIAL GAS TAX ST IMPROV,SIDEWALK REPAIR - ACCESS REQUEST ACCELERATION,0.0,,349517.0,0.0,0.0,349517.0,0.0,0.0,349517.0,SPECIAL,206,50PKGY,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SPECIAL GAS TAX ST IMPROV,STREET RECONSTRUCTION -15% VZ-GT,0.0,,0.41,0.0,0.0,0.41,0.0,0.0,0.41,SPECIAL,206,50PKGR,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,"WSSRB CONSTRUCTION FUND, SERIES 2017-A (GREEN BONDS)",DCT CHLORINE CONTACT TANK HPE SYSTEM IMPROVEMENTS,808000.0,,0.0,0.0,0.0,808000.0,0.0,0.0,808000.0,SPECIAL,75N,50PJF6,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SEWER OPERATIONS & MAINTENANCE,CITY CLERK,32414.0,32414.0,0.0,0.0,0.0,32414.0,0.0,0.0,0.0,,760,50P114,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,INTEGRATED SOLID WASTE MGMT  D,USED TIRES,0.0,,200000.0,0.0,0.0,200000.0,0.0,0.0,200000.0,,556,50PMUT,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,"WSSRB CONSTRUCTION FUND, SERIES 2017-A (GREEN BONDS)",HWRP TRUCK LOAD FAC ODOR CNTL MOD,2295000.0,579796.89,-1429526.5,0.0,0.0,865473.5,0.0,0.0,285676.61,SPECIAL,75N,50PDR1,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SOLID WASTE RESOURCES FUND,UTILITIES,1900000.0,665574.53,0.0,0.0,0.0,1900000.0,934425.47,0.0,300000.0,SPECIAL,508,50P2WP,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SPECIAL GAS TAX ST IMPROV,REIMBURSEMENT OF GENERAL FUND COSTS,1283816.0,1283816.0,11372670.4,0.0,0.0,12656486.4,0.0,0.0,11372670.4,,206,50P299,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,STREET FURNITURE REVENUE FUND,COUNCIL DIST - 12,0.0,,210141.94,0.0,0.0,210141.94,0.0,0.0,210141.94,,43D,50P12D,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,STORMWATER POLLUTION ABATE FND,PAYMENT FOR SEWER CONSTRUCTION MAINTENANCE FUND LOAN,419310.0,,0.0,0.0,0.0,419310.0,0.0,0.0,419310.0,SPECIAL,511,50PS64,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,WASTEWATER SYS REV BDS EMERGEN,DEBT SERVICE FUND TRANSFER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,765,500070,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SEWER CAPITAL FUND,CASTELLAMMARE DR SWR RELOC,0.0,248400.0,300000.0,0.0,0.0,300000.0,0.0,0.0,51600.0,SPECIAL,761,50PAF7,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SEWER CAPITAL FUND,DCT RETURN ACTIVATED SLUDGE PHASE 1 AND PHASE 2 TIE-IN,186000.0,181826.47,0.0,0.0,0.0,186000.0,4173.53,0.0,0.0,SPECIAL,761,50PJG5,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,WSSRB DEBT SERV REF 2008-A-H,RETIREMENT OF PRINCIPAL,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,W55,508110,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SOLID WASTE RESOURCES FUND,SOLID WASTE RESOURCES REVENUE BONDS 2015-A - PRINCIPAL,10350000.0,10350000.0,0.0,0.0,0.0,10350000.0,0.0,0.0,0.0,SPECIAL,508,50PU61,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,MICLA 2017 STREETLIGHTS CONSTRUCTION FUND,HIGH VOLTAGE CONVERSION PROGRAM,0.0,2425276.5,4854850.0,0.0,0.0,4854850.0,96954.53,0.0,2318934.08,SPECIAL,26Y,50PLAA,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,"MICLA LEASE, SERIES 2018-B (REAL PROPERTY) ACCOUNTING FUND",CHILDREN'S MUSEUM/DISC SCIENCE CENTER,0.0,4699999.72,4699999.72,0.0,0.0,4699999.72,0.0,0.0,0.0,,27B,50PTCM,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,STREET FURNITURE REVENUE FUND,COUNCIL,0.0,706476.0,706476.0,0.0,0.0,706476.0,0.0,0.0,0.0,,43D,50P128,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,WSRB DEBT SERVICE FUND 1998-C,RETIREMENT OF PRINCIPAL,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,W35,508110,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,GOB SERIES 2003A 911/P/F CONST,GENERAL SERVICES,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15U,50P140,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,MICLA 2017 STREETLIGHTS CONSTRUCTION FUND,BEL AIR-BEVERLY CREST UNIT 1 HV CONVERSION,0.0,1688927.54,3292800.0,0.0,0.0,3292800.0,1145417.57,0.0,407423.9,SPECIAL,26Y,50PLBF,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,STREET FURNITURE REVENUE FUND,COUNCIL DIST - 14,0.0,,210141.94,0.0,0.0,210141.94,0.0,0.0,210141.94,,43D,50P14D,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,STORMWATER POLLUTION ABATE FND,ON CALL CONTRACTORS (EMERGENCY FUNDS),3273000.0,5026129.91,2300000.0,0.0,0.0,5573000.0,37375.0,343362.0,166133.09,,511,50P387,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SEWER OPERATIONS & MAINTENANCE,ENGINEERING SPECIAL SERVICE FD,0.0,85889.0,85889.0,0.0,0.0,85889.0,0.0,0.0,0.0,,760,50P682,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SEWER OPERATIONS & MAINTENANCE,SEWER SERVICE CHARGE REFUNDS,500000.0,,0.0,0.0,0.0,500000.0,0.0,0.0,500000.0,SPECIAL,760,50PCAA,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SPECIAL GAS TAX ST IMPROV,PW-STREET SERVICES,78994202.0,79763125.74,928754.4,0.0,0.0,79922956.4,0.0,0.0,159830.66,,206,50P186,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,ST LIGHTING MAINTENANCE ASSESS,GENERAL SERVICES,899275.0,1040960.01,141685.01,0.0,0.0,1040960.01,0.0,0.0,0.0,,347,50P140,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,PUBLIC WORKS TRUST,PW-BOARD OFFICE,0.0,75161.61,75161.61,0.0,0.0,75161.61,0.0,0.0,0.0,,834,50174P,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SEWER CAPITAL FUND,MAINTENANCE HOLE RESETTING,1376000.0,1376000.0,0.0,0.0,0.0,1376000.0,0.0,0.0,0.0,SPECIAL,761,50PAW3,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,"WSSRB CONSTRUCTION FUND, SERIES 2017-A (GREEN BONDS)",DOWNTOWN AND ECHO PARK PRIMARY SEWER REHABILIATION,715000.0,,-715000.0,0.0,0.0,0.0,0.0,0.0,0.0,SPECIAL,75N,50PA5E,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,ST LIGHTING MAINTENANCE ASSESS,EWDD SUMMER YOUTH PROGRAM-OTHER SOURCES FUND,0.0,2500.0,2500.0,0.0,0.0,2500.0,0.0,0.0,0.0,,347,50P56L,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,ENGINEERING SPECIAL SERVICE FD,LAR-IAC 5 PROJECT,0.0,705995.0,705995.0,0.0,0.0,705995.0,0.0,0.0,0.0,SPECIAL,682,50PVCR,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,ENGINEERING SPECIAL SERVICE FD,TAYLOR YARD BRIDGE PROJECT,0.0,250000.0,3807495.0,0.0,0.0,3807495.0,2300000.0,1195407.0,62088.0,SPECIAL,682,50PVCW,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,WSRB DEBT SERVICE FUND 1998-C,INTEREST EXPENSE,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,W35,508210,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,"WSSRB CONSTRUCTION FUND, SERIES 2017-A (GREEN BONDS)",TIWRP WW CONTROL SYSTEM REPL,3283000.0,3283000.0,0.0,0.0,0.0,3283000.0,0.0,0.0,0.0,SPECIAL,75N,50PHC9,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,GOB 2011A CLEAN WATER CLEANUP,VERMONT AVENUE STORMWATER CAPTURE AND GREEN STREET PROJECT,0.0,,3058106.01,0.0,0.0,3058106.01,0.0,686400.0,2371706.01,,16V,50PZAC,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SEWER CAPITAL FUND,EMERGENCY SEWER REPLACEMENT,15000000.0,30423850.17,28952000.0,0.0,0.0,43952000.0,5573855.18,0.0,7954294.65,SPECIAL,761,50PA93,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,WSRB DEBT SERV REF 2009-A,TRANSFER TO ESCROW AGENT,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,W57,508130,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SUBVENTIONS AND GRANTS,POLICE,0.0,3872934.82,3872934.82,0.0,0.0,3872934.82,0.0,0.0,0.0,,305,50P170,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SEWER CONSTRUCTION&MAINTENANCE,SEWER O&M TRANSFER,0.0,282927746.0,282927746.0,0.0,0.0,282927746.0,0.0,0.0,0.0,,208,500050,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SEWER CAPITAL FUND,LABORATORY EQUIPMENT PROC,1225000.0,171723.24,-950000.0,0.0,0.0,275000.0,771.88,0.0,102504.88,SPECIAL,761,50PGD8,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,ROAD MAINTENANCE AND REHABILITATION PROGRAM SPECIAL FUND,RE-IMAGINE VENTURA BLVD STREETSCAPE IMPROVEMENT,0.0,,400000.0,0.0,0.0,400000.0,0.0,0.0,400000.0,SPECIAL,59V,50PKGK,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SEWER CAPITAL FUND,DCT LAB BUILDING FALL PROTECTION,96000.0,,0.0,0.0,0.0,96000.0,0.0,0.0,96000.0,SPECIAL,761,50PJG2,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,ENGINEERING SPECIAL SERVICE FD,CDBG CENTURY BLVD EXTENSION,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,682,50F230,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,"WSSRB CONSTRUCTION FUND, SERIES 2017-A (GREEN BONDS)",HWRP CENTRIFUGE FACILITY REHABILITATION,411000.0,,0.0,0.0,0.0,411000.0,0.0,0.0,411000.0,SPECIAL,75N,50PDW6,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,MICLA LEASE REV COM PAPER NTES,LAPD MTD SOLAR ARRAY,0.0,44770.0,3500000.0,0.0,0.0,3500000.0,48770.0,0.0,3406460.0,,298,50PQEE,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,"WSSRB CONSTRUCTION FUND, SERIES 2017-A (GREEN BONDS)",HWRP IPS SCREW PUMPS PROC,0.0,119469.0,119469.0,0.0,0.0,119469.0,0.0,0.0,0.0,,75N,50PDT9,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,ENGINEERING SPECIAL SERVICE FD,CDBG MID VALLEY INTERGENERATIONAL,0.0,,375000.0,0.0,0.0,375000.0,5400.0,0.0,369600.0,SPECIAL,682,50PVCX,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SEWER CAPITAL FUND,PP 691 SAN PEDRO REHAB,1167000.0,,-1167000.0,0.0,0.0,0.0,0.0,0.0,0.0,SPECIAL,761,50PFC6,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,"WSSRB CONSTRUCTION FUND, SERIES 2017-A (GREEN BONDS)",NOS REHAB U-2 WETERN VERMONT,0.0,214614.5,276892.37,0.0,0.0,276892.37,0.0,0.0,62277.87,,75N,50PACN,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,"MICLA LEASE, SERIES 2018-B (REAL PROPERTY) ACCOUNTING FUND",CONSULTANT FEE (ELECTRICAL FIRE LIFE SAFETY),0.0,24980.34,24980.34,0.0,0.0,24980.34,0.0,0.0,0.0,,27B,50PTCF,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,STORMWATER POLLUTION ABATE FND,EXPENSE AND EQUIPMENT,475000.0,106939.42,0.0,0.0,0.0,475000.0,25031.58,0.0,343029.0,SPECIAL,511,50P517,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,ROAD MAINTENANCE AND REHABILITATION PROGRAM SPECIAL FUND,SIDEWALK REPAIR - ACCESS REQUEST ACCELERATION,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPECIAL,59V,50PKGY,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,STREET FURNITURE REVENUE FUND,COUNCIL DIST - 15,0.0,,210141.94,0.0,0.0,210141.94,0.0,0.0,210141.94,,43D,50P15D,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,SEWER CAPITAL FUND,INSURANCE AND BONDS PREMIUM FUND,240000.0,240000.0,0.0,0.0,0.0,240000.0,0.0,0.0,0.0,SPECIAL,761,50P7BP,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,CITYWIDE RECYCLING TRUST FUND,COMMERCIAL RECYCLING DEVELOPMENT AND CAPITAL COSTS,1300000.0,,0.0,0.0,0.0,1300000.0,0.0,0.0,1300000.0,SPECIAL,46D,50PTCR,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,ST LIGHTING MAINTENANCE ASSESS,INFORMATION TECHNOLOGY AGENCY,37785.0,41313.0,3528.0,0.0,0.0,41313.0,0.0,0.0,0.0,,347,50P132,50
2018,NON-DEPARTMENTAL - APPROPRIATIONS TO SPECIAL PURPOSE FUND,MICLA 2016 STREETLIGHTS CONSTRUCTION FUND,LED PHASE 2 PROGRAM,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26U,50NLAH,50
