budget_fiscal_year,department_name,fund_name,account_name,adopted_budget_amount,total_expenditures,budget_change_amount,budget_transfer_in_amount,budget_transfer_out_amount,total_budget,encumbrance_amount,pre_encumbrance_amount,budget_uncommitted_amount,account_group_name,fund,account,department
2018,NON-DEPARTMENTAL - HUMAN RESOURCES BENEFITS,GENERAL FUND (GENERAL BUDGET),POLICE HEALTH AND WELFARE PROGRAM,145525709.0,144925708.07,0.0,0.0,600000.0,144925709.0,0.0,0.0,0.93,SPECIAL,100,009220,61
2018,NON-DEPARTMENTAL - HUMAN RESOURCES BENEFITS,IRS SEC501 EMPLOYEE BENEF TRUS,BENEFITS CONTRIBUTIONS,0.0,1795630.85,1795630.85,0.0,0.0,1795630.85,0.0,0.0,0.0,UNSPECIFIED,899,610000,61
2018,NON-DEPARTMENTAL - HUMAN RESOURCES BENEFITS,IRS SEC501 EMPLOYEE BENEF TRUS,EMPLOYEE CONTRIBUTIONS,0.0,51629.08,51629.08,0.0,0.0,51629.08,0.0,0.0,0.0,UNSPECIFIED,899,612222,61
2018,NON-DEPARTMENTAL - HUMAN RESOURCES BENEFITS,IRS SEC501 EMPLOYEE BENEF TRUS,PROVIDER-ADJUSTMENTS,0.0,10167.05,10167.05,0.0,0.0,10167.05,0.0,0.0,0.0,UNSPECIFIED,899,617777,61
2018,NON-DEPARTMENTAL - HUMAN RESOURCES BENEFITS,GENERAL FUND (GENERAL BUDGET),UNEMPLOYMENT INSURANCE,2900000.0,2676467.0,0.0,0.0,50000.0,2850000.0,173533.0,0.0,0.0,SPECIAL,100,009100,61
2018,NON-DEPARTMENTAL - HUMAN RESOURCES BENEFITS,IRS SEC501 EMPLOYEE BENEF TRUS,PROVIDERS ADJUSTMENT TO EMPLOYEES,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNSPECIFIED,899,617900,61
2018,NON-DEPARTMENTAL - HUMAN RESOURCES BENEFITS,GENERAL FUND (GENERAL BUDGET),CIVILIAN FLEX PROGRAM,276415412.0,274024394.62,0.0,0.0,0.0,276415412.0,0.0,0.0,2391017.38,SPECIAL,100,009200,61
2018,NON-DEPARTMENTAL - HUMAN RESOURCES BENEFITS,DEFERRED COMPENSATN PLAN TRUST,OFFICE AND ADMINISTRATIVE,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXPENSES,896,006010,61
2018,NON-DEPARTMENTAL - HUMAN RESOURCES BENEFITS,IRS SEC501 EMPLOYEE BENEF TRUS,CONTRACTUAL SERVICES,0.0,509750.0,509750.0,0.0,0.0,509750.0,0.0,0.0,0.0,UNSPECIFIED,899,613040,61
2018,NON-DEPARTMENTAL - HUMAN RESOURCES BENEFITS,IRS SEC501 EMPLOYEE BENEF TRUS,OFFICE SUPPLIES & EXPENSE,0.0,111305.75,128670.13,0.0,0.0,128670.13,17364.38,0.0,0.0,UNSPECIFIED,899,616010,61
2018,NON-DEPARTMENTAL - HUMAN RESOURCES BENEFITS,GENERAL FUND (GENERAL BUDGET),WORKERS' COMPENSATION/REHABILITATION,176000000.0,186550000.0,0.0,10550000.0,0.0,186550000.0,0.0,0.0,0.0,SPECIAL,100,009910,61
2018,NON-DEPARTMENTAL - HUMAN RESOURCES BENEFITS,GENERAL FUND (GENERAL BUDGET),FIRE HEALTH AND WELFARE PROGRAM,52523199.0,52748198.36,0.0,225000.0,0.0,52748199.0,0.0,0.0,0.64,SPECIAL,100,009210,61
2018,NON-DEPARTMENTAL - HUMAN RESOURCES BENEFITS,IRS SEC501 EMPLOYEE BENEF TRUS,WELLNESS PROGRAM,0.0,477691.41,482782.47,0.0,0.0,482782.47,5091.06,0.0,-0.0,UNSPECIFIED,899,617800,61
2018,NON-DEPARTMENTAL - HUMAN RESOURCES BENEFITS,DEFERRED COMPENSATN PLAN TRUST,TRAVEL,0.0,7381.09,7381.09,0.0,0.0,7381.09,0.0,0.0,-0.0,UNSPECIFIED,896,612130,61
2018,NON-DEPARTMENTAL - HUMAN RESOURCES BENEFITS,DEFERRED COMPENSATN PLAN TRUST,PERSONNEL,0.0,0.0,10000.0,0.0,0.0,10000.0,0.0,0.0,10000.0,UNSPECIFIED,896,61P166,61
2018,NON-DEPARTMENTAL - HUMAN RESOURCES BENEFITS,DEFERRED COMPENSATN PLAN TRUST,OFFICE SUPPLIES & EXPENSE,0.0,754777.1,763604.72,0.0,0.0,763604.72,0.0,0.0,8827.62,UNSPECIFIED,896,616010,61
2018,NON-DEPARTMENTAL - LIABILITY CLAIMS,GENERAL FUND (GENERAL BUDGET),"PUBLIC WORKS, STREET SERVICES LIABILITY PAYOUTS",0.0,16937174.98,0.0,16945110.0,7935.02,16937174.98,0.0,0.0,0.0,SPECIAL,100,009795,59
2018,NON-DEPARTMENTAL - LIABILITY CLAIMS,GENERAL FUND (GENERAL BUDGET),POLICE LIABILITY PAYOUTS,0.0,29259522.6,0.0,29261655.34,2132.74,29259522.6,0.0,0.0,0.0,SPECIAL,100,009792,59
2018,NON-DEPARTMENTAL - LIABILITY CLAIMS,GENERAL FUND (GENERAL BUDGET),"PUBLIC WORKS, SANITATION LIABILITY PAYOUTS",8750000.0,5858717.13,-160242.85,0.0,0.0,8589757.15,0.0,0.0,2731040.02,SPECIAL,100,009794,59
2018,NON-DEPARTMENTAL - LIABILITY CLAIMS,GENERAL FUND (GENERAL BUDGET),RECREATION AND PARKS LIABILITY PAYOUTS,0.0,7665649.08,0.0,7665649.08,0.0,7665649.08,0.0,0.0,0.0,SPECIAL,100,009796,59
2018,NON-DEPARTMENTAL - LIABILITY CLAIMS,GENERAL FUND (GENERAL BUDGET),"PUBLIC WORKS, ENGINEERING LIABILITY PAYOUTS",0.0,407884.0,0.0,407884.0,0.0,407884.0,0.0,0.0,0.0,SPECIAL,100,009793,59
2018,NON-DEPARTMENTAL - LIABILITY CLAIMS,GENERAL FUND (GENERAL BUDGET),TRANSPORTATION LIABILITY PAYOUTS,0.0,25290000.0,0.0,25290000.0,0.0,25290000.0,0.0,0.0,0.0,SPECIAL,100,009797,59
2018,NON-DEPARTMENTAL - LIABILITY CLAIMS,GENERAL FUND (GENERAL BUDGET),GENERAL SERVICES LIABILITY PAYOUTS,0.0,200000.0,0.0,200000.0,0.0,200000.0,0.0,0.0,0.0,SPECIAL,100,009791,59
2018,NON-DEPARTMENTAL - LIABILITY CLAIMS,GENERAL FUND (GENERAL BUDGET),FIRE LIABILITY PAYOUTS,0.0,1950000.0,0.0,1950000.0,0.0,1950000.0,0.0,0.0,0.0,SPECIAL,100,009790,59
2018,NON-DEPARTMENTAL - LIABILITY CLAIMS,GENERAL FUND (GENERAL BUDGET),MISCELLANEOUS LIABILITY PAYOUTS,80340000.0,20615507.4,5700000.0,24310067.76,81720298.42,28629769.34,0.82,0.0,8014261.12,SPECIAL,100,009798,59
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),FIRE POSITION CONTROL OFFICER,132000.0,,0.0,0.0,132000.0,0.0,0.0,0.0,0.0,SPECIAL,100,580246,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),FIRE ENGINE COMPANY RESTORATION,1073640.0,,0.0,0.0,1073640.0,0.0,0.0,0.0,0.0,SPECIAL,100,580247,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),MINIMUM WAGE AND WAGE THEFT ENFORCEMENT PROGRAM,457319.0,,0.0,0.0,0.0,457319.0,0.0,0.0,457319.0,SPECIAL,100,580233,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),FIRE TECHNOLOGY UPGRADES,1700000.0,,0.0,0.0,1700000.0,0.0,0.0,0.0,0.0,SPECIAL,100,580248,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),OFF-SITE COUNCIL AND COMMITTEE MEETINGS,0.0,,45307.44,0.0,0.0,45307.44,0.0,0.0,45307.44,SPECIAL,100,580160,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),RESERVE FOR MID-YEAR ADJUSTMENTS,20000000.0,,-3137852.0,35907000.0,52470069.56,299078.44,0.0,0.0,299078.44,SPECIAL,100,580196,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),ALTERNATIVE DISPUTE RESOLUTION PROGRAM,1600000.0,,0.0,0.0,850000.0,750000.0,0.0,0.0,750000.0,SPECIAL,100,580251,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),FIRE BOAT MAINTENANCE AND REPAIRS,2500000.0,,0.0,0.0,2500000.0,0.0,0.0,0.0,0.0,SPECIAL,100,580239,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),COMMISSION ON REVENUE GENERATION,125000.0,,125000.0,0.0,0.0,250000.0,0.0,0.0,250000.0,SPECIAL,100,580225,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),CLEAN STREETS,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPECIAL,100,580210,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),LA REGIONAL INITIATIVE SOCIAL ENTERPRISE (LA RISE),1000000.0,,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,SPECIAL,100,580256,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),BID ASSESSMENTS ON CITY PROPERTIES,444070.0,,0.0,0.0,259000.0,185070.0,0.0,0.0,185070.0,SPECIAL,100,580186,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),VOICE OVER INTERNET PROTOCOL (VOIP) TELEPHONE SYSTEMS,684000.0,,0.0,0.0,684000.0,0.0,0.0,0.0,0.0,SPECIAL,100,580252,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),RESERVE FOR EXTRAORDINARY LIABILITY,20000000.0,,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,SPECIAL,100,580232,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),U.S. ECONOMIC DEVELOPMENT ADMINISTRATION GRANT OBLIGATION,1200000.0,,0.0,0.0,1200000.0,0.0,0.0,0.0,0.0,SPECIAL,100,580237,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),ACCESSIBLE HOUSING PROGRAM RETROFIT CONTRACTS,2000000.0,,0.0,0.0,0.0,2000000.0,0.0,0.0,2000000.0,SPECIAL,100,580238,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),SHORT-TERM RENTAL ENFORCEMENT,1000000.0,,0.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,SPECIAL,100,580243,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),NEIGHBORHOOD COUNCILS,126000.0,,0.0,0.0,42000.0,84000.0,0.0,0.0,84000.0,SPECIAL,100,580199,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),GANG INJUNCTION SETTLEMENT AGREEMENT,3000000.0,,0.0,0.0,1201000.0,1799000.0,0.0,0.0,1799000.0,SPECIAL,100,580231,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),GENERAL,50000.0,,0.0,0.0,7576.0,42424.0,0.0,0.0,42424.0,SPECIAL,100,580001,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),LATAX REPLACEMENT PROJECT,250000.0,,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,SPECIAL,100,580245,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),DASH SERVICES EXPANSION - PHASE 2,14355000.0,,0.0,0.0,0.0,14355000.0,0.0,0.0,14355000.0,SPECIAL,100,580236,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),HISTORIC PRESERVATION OVERLAY ZONE PROGRAM SUPPORT,182126.0,,0.0,0.0,0.0,182126.0,0.0,0.0,182126.0,SPECIAL,100,580254,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),FIREFIGHTER ESCAPE BAILOUT SYSTEM,800000.0,,0.0,0.0,800000.0,0.0,0.0,0.0,0.0,SPECIAL,100,580235,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),FIRE ADVANCED PROVIDER RESPONSE UNIT - SAN FERNANDO VALLEY,348290.0,,0.0,0.0,348290.0,0.0,0.0,0.0,0.0,SPECIAL,100,580250,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),"EQUIPMENT, EXPENSES, AND ALTERATIONS & IMPROVEMENTS",3644725.0,,-300000.0,0.0,3344725.0,0.0,0.0,0.0,0.0,SPECIAL,100,580132,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),OUTSIDE COUNSEL INCLUDING WORKERS' COMPENSATION,1350000.0,,0.0,0.0,1350000.0,0.0,0.0,0.0,0.0,SPECIAL,100,580197,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),2016-17 RESERVE FOR UNREALIZED REVENUE,0.0,,0.0,2200718.0,0.0,2200718.0,0.0,0.0,2200718.0,SPECIAL,100,580230,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),OFFICE OF PUBLIC ACCOUNTABILITY STUDIES,1200000.0,,0.0,0.0,0.0,1200000.0,0.0,0.0,1200000.0,SPECIAL,100,580168,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),RESERVE FOR MID-YEAR ADJUSTMENTS -  CONTINGENT REVENUES,21285000.0,,0.0,0.0,3226360.0,18058640.0,0.0,0.0,18058640.0,SPECIAL,100,580253,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),MEASURE M FUND ADMINISTRATION,62108.0,,-62108.0,62108.0,62108.0,0.0,0.0,0.0,0.0,SPECIAL,100,580255,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),FIRE FIELD STAFFING,1052428.0,,0.0,0.0,1052428.0,0.0,0.0,0.0,0.0,SPECIAL,100,580206,58
2018,NON-DEPARTMENTAL - UNAPPROPRIATED BALANCE,GENERAL FUND (GENERAL BUDGET),FIRE ADVANCED PROVIDER RESPONSE UNIT - LAWA,348290.0,,0.0,0.0,0.0,348290.0,0.0,0.0,348290.0,SPECIAL,100,580249,58
2018,NON-DEPARTMENTAL - WATER AND ELECTRICITY,GENERAL FUND (GENERAL BUDGET),GENERAL SERVICES WATER,3181000.0,3962857.41,0.0,1219000.0,0.0,4400000.0,437142.59,0.0,0.0,SPECIAL,100,000021,60
2018,NON-DEPARTMENTAL - WATER AND ELECTRICITY,GENERAL FUND (GENERAL BUDGET),STREET SERVICES ELECTRICITY,1147000.0,807276.94,0.0,0.0,300000.0,847000.0,39723.06,0.0,0.0,SPECIAL,100,000042,60
2018,NON-DEPARTMENTAL - WATER AND ELECTRICITY,GENERAL FUND (GENERAL BUDGET),ENERGY CONSERVATION PAYMENTS,169000.0,,0.0,0.0,169000.0,0.0,0.0,0.0,0.0,SPECIAL,100,000092,60
2018,NON-DEPARTMENTAL - WATER AND ELECTRICITY,GENERAL FUND (GENERAL BUDGET),LIBRARY ELECTRICITY,4190000.0,4585000.0,0.0,500000.0,105000.0,4585000.0,0.0,0.0,0.0,SPECIAL,100,000062,60
2018,NON-DEPARTMENTAL - WATER AND ELECTRICITY,GENERAL FUND (GENERAL BUDGET),STREET LIGHTING ASSESSMENTS,1833000.0,1381752.08,0.0,0.0,450000.0,1383000.0,1247.92,0.0,0.0,SPECIAL,100,000083,60
2018,NON-DEPARTMENTAL - WATER AND ELECTRICITY,GENERAL FUND (GENERAL BUDGET),LIBRARY WATER,408000.0,448278.73,0.0,100000.0,0.0,508000.0,59721.27,0.0,0.0,SPECIAL,100,000061,60
2018,NON-DEPARTMENTAL - WATER AND ELECTRICITY,GENERAL FUND (GENERAL BUDGET),STREET LIGHTING GENERAL BENEFIT,1896000.0,1845037.4,0.0,0.0,0.0,1896000.0,50962.6,0.0,0.0,SPECIAL,100,000023,60
2018,NON-DEPARTMENTAL - WATER AND ELECTRICITY,GENERAL FUND (GENERAL BUDGET),GENERAL SERVICES ELECTRICITY,30079000.0,28833126.52,0.0,875000.0,1500000.0,29454000.0,620873.48,0.0,0.0,SPECIAL,100,000022,60
2018,NON-DEPARTMENTAL - WATER AND ELECTRICITY,GENERAL FUND (GENERAL BUDGET),STREET SERVICES WATER,1097000.0,899354.95,0.0,0.0,170000.0,927000.0,27645.05,0.0,0.0,SPECIAL,100,000041,60
2018,OFFICE OF FINANCE,GOB SER 2008A DEBT SERVICE,GOB SER - PRINCIPAL,5050000.0,5050000.0,0.0,0.0,0.0,5050000.0,0.0,0.0,0.0,UNSPECIFIED,A67,398110,39
2018,OFFICE OF FINANCE,CODE COMPLIANCE FUND,CITY ATTORNEY,281216.0,281216.0,0.0,0.0,0.0,281216.0,0.0,0.0,0.0,UNSPECIFIED,55R,39P112,39
2018,OFFICE OF FINANCE,GOB REFUNDNG SER2011B DEBT SER,GOB SER - PRINCIPAL,32900000.0,32900000.0,0.0,0.0,0.0,32900000.0,0.0,0.0,0.0,UNSPECIFIED,A70,398110,39
2018,OFFICE OF FINANCE,GENERAL FUND (GENERAL BUDGET),CONTRACTUAL SERVICES,2309316.0,2257430.19,340990.0,0.0,81024.01,2569281.99,197858.91,0.0,113992.89,EXPENSES,100,003040,39
2018,OFFICE OF FINANCE,GOB SER 2009 DEBT SERVICE,GOB SER - PRINCIPAL,8825000.0,8825000.0,0.0,0.0,0.0,8825000.0,0.0,0.0,0.0,UNSPECIFIED,A68,398110,39
2018,OFFICE OF FINANCE,GENERAL FUND (GENERAL BUDGET),BANK SERVICE FEES,4900000.0,3428440.39,58512.6,0.0,0.0,4958512.6,1411499.21,0.0,118573.0,EXPENSES,100,004040,39
2018,OFFICE OF FINANCE,CODE COMPLIANCE FUND,FINANCE,60455.0,60455.0,0.0,0.0,0.0,60455.0,0.0,0.0,0.0,UNSPECIFIED,55R,39P139,39
2018,OFFICE OF FINANCE,CODE COMPLIANCE FUND,ACE CONTRACTUAL SERVICES,0.0,198000.0,198000.0,0.0,0.0,198000.0,0.0,0.0,0.0,UNSPECIFIED,55R,39P304,39
2018,OFFICE OF FINANCE,GENERAL FUND (GENERAL BUDGET),PRINTING AND BINDING,245637.0,246992.15,0.0,125000.0,0.0,370637.0,123644.85,0.0,0.0,EXPENSES,100,002120,39
2018,OFFICE OF FINANCE,GOB SER 2011A DEBT SERVICE,GOB SER - PRINCIPAL,5850000.0,5850000.0,0.0,0.0,0.0,5850000.0,0.0,0.0,0.0,UNSPECIFIED,A69,398110,39
2018,OFFICE OF FINANCE,GOB REFUNDING SERIES 2016-A DEBT SERVICE FUND,GOB SER - INTEREST,4361322.0,4361322.31,0.31,0.0,0.0,4361322.31,0.0,0.0,0.0,UNSPECIFIED,A72,398210,39
2018,OFFICE OF FINANCE,GOB REFUNDNG SER2011B DEBT SER,GOB SER - INTEREST,8802750.0,8802750.0,0.0,0.0,0.0,8802750.0,0.0,0.0,0.0,UNSPECIFIED,A70,398210,39
2018,OFFICE OF FINANCE,GOB SER 2006A DEBT SERVICE,GOB SER - PRINCIPAL,3510000.0,3510000.0,0.0,0.0,0.0,3510000.0,0.0,0.0,0.0,UNSPECIFIED,A66,398110,39
2018,OFFICE OF FINANCE,GENERAL FUND (GENERAL BUDGET),TRANSPORTATION,268938.0,233585.18,0.0,15000.0,0.0,283938.0,0.0,0.0,50352.82,EXPENSES,100,003310,39
2018,OFFICE OF FINANCE,GOB SER 2005B DEBT SERVICE,GOB SER - PRINCIPAL,7500000.0,7500000.0,0.0,0.0,0.0,7500000.0,0.0,0.0,0.0,UNSPECIFIED,A65,398110,39
2018,OFFICE OF FINANCE,GENERAL FUND (GENERAL BUDGET),SALARIES AS NEEDED,396538.0,306303.06,0.0,52000.0,0.0,448538.0,0.0,0.0,142234.94,SALARIES AND BENEFITS,100,001070,39
2018,OFFICE OF FINANCE,GENERAL FUND (GENERAL BUDGET),SALARIES GENERAL,29998219.0,28015548.56,-6000.0,374.0,665758.58,29326834.42,0.0,0.0,1311285.86,SALARIES AND BENEFITS,100,001010,39
2018,OFFICE OF FINANCE,GOB REFUNDING SERIES 2016-A DEBT SERVICE FUND,GOB SER - PRINCIPAL,3570000.0,3570000.0,0.0,0.0,0.0,3570000.0,0.0,0.0,0.0,UNSPECIFIED,A72,398110,39
2018,OFFICE OF FINANCE,GENERAL FUND (GENERAL BUDGET),OVERTIME GENERAL,45813.0,79161.74,0.0,112372.69,0.0,158185.69,0.0,0.0,79023.95,SALARIES AND BENEFITS,100,001090,39
2018,OFFICE OF FINANCE,GOB SER 2005B DEBT SERVICE,GOB SER - INTEREST,1154500.0,1478589.16,324089.16,0.0,0.0,1478589.16,0.0,0.0,0.0,UNSPECIFIED,A65,398210,39
2018,OFFICE OF FINANCE,GOB REFUNDNG SER2012A DEBT SER,GOB SER - INTEREST,8655275.0,8655275.0,0.0,0.0,0.0,8655275.0,0.0,0.0,0.0,UNSPECIFIED,A71,398210,39
2018,OFFICE OF FINANCE,GOB SER 2008A DEBT SERVICE,GOB SER - INTEREST,2110000.0,1858866.29,0.0,0.0,0.0,2110000.0,0.0,0.0,251133.71,UNSPECIFIED,A67,398210,39
2018,OFFICE OF FINANCE,"GOB REFUNDING SERIES 2017-B (TAX-EXEMPT), DEBT SERVICE FUND",GOB SER - INTEREST,0.0,2593341.67,2593341.67,0.0,0.0,2593341.67,0.0,0.0,0.0,UNSPECIFIED,A74,398210,39
2018,OFFICE OF FINANCE,GOB REFUNDNG SER2012A DEBT SER,GOB SER - PRINCIPAL,22905000.0,22905000.0,0.0,0.0,0.0,22905000.0,0.0,0.0,0.0,UNSPECIFIED,A71,398110,39
2018,OFFICE OF FINANCE,GOB SER 2011A DEBT SERVICE,GOB SER - INTEREST,585000.0,585000.0,0.0,0.0,0.0,585000.0,0.0,0.0,0.0,UNSPECIFIED,A69,398210,39
2018,OFFICE OF FINANCE,GOB SER 2006A DEBT SERVICE,GOB SER - INTEREST,1531238.0,1396223.27,0.0,0.0,0.0,1531238.0,0.0,0.0,135014.73,UNSPECIFIED,A66,398210,39
2018,OFFICE OF FINANCE,GENERAL FUND (GENERAL BUDGET),TRAVEL,38850.0,19831.18,0.0,0.0,0.0,38850.0,2269.27,0.0,16749.55,EXPENSES,100,002130,39
2018,OFFICE OF FINANCE,GOB SER 2009 DEBT SERVICE,GOB SER - INTEREST,3290462.0,3290462.5,0.5,0.0,0.0,3290462.5,0.0,0.0,0.0,UNSPECIFIED,A68,398210,39
2018,OFFICE OF FINANCE,CODE COMPLIANCE FUND,ANIMAL SERVICES,52990.0,52554.22,0.0,0.0,0.0,52990.0,0.0,0.0,435.78,UNSPECIFIED,55R,39P106,39
2018,OFFICE OF FINANCE,"GOB SERIES 2017-A (TAXABLE), DEBT SERVICE FUND",GOB SER - INTEREST,2023095.0,1567497.15,0.0,0.0,0.0,2023095.0,0.0,0.0,455597.85,UNSPECIFIED,A73,398210,39
2018,OFFICE OF FINANCE,CODE COMPLIANCE FUND,REIMBURSEMENT OF GENERAL FUND COSTS,409179.0,409179.0,0.0,0.0,0.0,409179.0,0.0,0.0,0.0,SPECIAL,55R,39P299,39
2018,OFFICE OF FINANCE,GENERAL FUND (GENERAL BUDGET),OFFICE AND ADMINISTRATIVE,572014.0,1017151.17,100997.0,389968.34,0.0,1062979.34,40282.12,0.0,5546.05,EXPENSES,100,006010,39
2018,PENSION,FIRE & POLICE TIER 2 GENERAL P,TRANSPORTATION,6000.0,6000.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,UNSPECIFIED,804,643310,64
2018,PENSION,F&P PEN EXCESS BENEFIT PLAN FD,FIRE & POLICE EXCESS BENEFITS,1917323.0,1597869.11,249610.26,0.0,0.0,2166933.26,0.0,0.0,569064.15,UNSPECIFIED,918,649700,64
2018,PENSION,FIRE & POLICE TIER 5 SERVICE P,RET/PEN BENEFITS & REFUNDS,429022000.0,112148.85,0.0,0.0,0.0,429022000.0,0.0,0.0,428909851.15,UNSPECIFIED,915,649710,64
2018,PENSION,FIRE & POLICE TIER 2 GENERAL P,TUITION REIMBURSEMENT,20000.0,15854.11,0.0,0.0,0.0,20000.0,0.0,0.0,4145.89,UNSPECIFIED,804,649570,64
2018,PENSION,FIRE & POLICE TIER 4 GENERAL P,RET/PEN BENEFITS & REFUNDS,5200000.0,,0.0,0.0,0.0,5200000.0,0.0,0.0,5200000.0,UNSPECIFIED,910,649710,64
2018,PENSION,FIRE & POLICE TIER 1 GENERAL P,RET/PEN BENEFITS & REFUNDS,13162000.0,,0.0,0.0,0.0,13162000.0,0.0,0.0,13162000.0,UNSPECIFIED,802,649710,64
2018,PENSION,FIRE & POLICE TIER 6 SERVICE PENSION FD,RET/PEN BENEFITS & REFUNDS,500000.0,,0.0,0.0,0.0,500000.0,0.0,0.0,500000.0,UNSPECIFIED,920,649710,64
2018,PENSION,FIRE & POLICE TIER 2 GENERAL P,ELECTION,0.0,18217.97,20000.0,0.0,0.0,20000.0,1782.03,0.0,0.0,UNSPECIFIED,804,645417,64
2018,PENSION,FIRE & POLICE TIER 2 SERVICE P,RET/PEN BENEFITS & REFUNDS,279478000.0,,0.0,0.0,0.0,279478000.0,0.0,0.0,279478000.0,UNSPECIFIED,803,649710,64
2018,PENSION,FIRE & POLICE TIER 2 GENERAL P,RET/PEN BENEFITS & REFUNDS,262147000.0,,0.0,0.0,0.0,262147000.0,0.0,0.0,262147000.0,UNSPECIFIED,804,649710,64
2018,PENSION,FIRE & POLICE TIER 2 GENERAL P,HEALTH INSURANCE,1355000.0,1240127.32,0.0,0.0,0.0,1355000.0,21818.94,0.0,93053.74,UNSPECIFIED,804,645180,64
2018,PENSION,FIRE & POLICE TIER 3 GENERAL P,RET/PEN BENEFITS & REFUNDS,19000000.0,,0.0,0.0,0.0,19000000.0,0.0,0.0,19000000.0,UNSPECIFIED,806,649710,64
2018,PENSION,FIRE & POLICE TIER 3 SERVICE P,RET/PEN BENEFITS & REFUNDS,15630000.0,,0.0,0.0,0.0,15630000.0,0.0,0.0,15630000.0,UNSPECIFIED,805,649710,64
2018,PENSION,FIRE & POLICE TIER 2 GENERAL P,CONTRACTUAL,5379000.0,3688782.04,190000.0,0.0,0.0,5569000.0,1853185.09,0.0,27032.87,UNSPECIFIED,804,643040,64
2018,PENSION,FIRE & POLICE TIER 2 GENERAL P,MEDICAL SERVICES,330000.0,111504.0,0.0,0.0,0.0,330000.0,0.0,0.0,218496.0,UNSPECIFIED,804,644230,64
